Flight ID,Demand Type,Runway,WVC,Scheduled,Averaged Actual,Minimum Actual,Maximum Actual,Average Delay [s],,,Flow,Delay,AvDelay,Demand,,
A320,ARRIVAL,27R,LM,14:12:05:05,14:12:24:58,14:12:24:58,14:12:24:58,1193,1253105,1254298,40,1193,1323.2,43,3,8570
A320,ARRIVAL,27R,LM,14:12:06:15,14:12:26:16,14:12:26:16,14:12:26:16,1201,1253175,1254376,40,1201,1329.1,43,3,8571
A321,ARRIVAL,27R,LM,14:12:07:23,14:12:27:34,14:12:27:34,14:12:27:34,1211,1253243,1254454,40,1211,1334.975,43,3,8572
B772,ARRIVAL,27R,H,14:12:08:45,14:12:28:50,14:12:28:50,14:12:28:50,1205,1253325,1254530,40,1205,1340.4,43,3,8573
B764,ARRIVAL,27R,H,14:12:10:16,14:12:30:40,14:12:30:40,14:12:30:40,1224,1253416,1254640,40,1224,1346.225,43,3,8574
B772,ARRIVAL,27R,H,14:12:12:15,14:12:32:30,14:12:32:30,14:12:32:30,1215,1253535,1254750,41,1215,1353.07317073171,43,2,8575
A319,ARRIVAL,27R,LM,14:12:14:19,14:12:34:43,14:12:34:43,14:12:34:43,1224,1253659,1254883,41,1224,1358.92682926829,43,2,8576
B764,ARRIVAL,27R,H,14:12:15:12,14:12:35:59,14:12:35:59,14:12:35:59,1247,1253712,1254959,41,1247,1364.39024390244,43,2,8577
A319,ARRIVAL,27R,LM,14:12:17:34,14:12:38:12,14:12:38:12,14:12:38:12,1238,1253854,1255092,41,1238,1369.34146341463,44,3,8578
A319,ARRIVAL,27R,LM,14:12:18:28,14:12:39:30,14:12:39:30,14:12:39:30,1262,1253908,1255170,41,1262,1374.80487804878,43,2,8579
B737,ARRIVAL,27R,LM,14:12:19:46,14:12:40:48,14:12:40:48,14:12:40:48,1262,1253986,1255248,41,1262,1380.17073170732,43,2,8580
A333,ARRIVAL,27R,H,14:12:21:18,14:12:42:04,14:12:42:04,14:12:42:04,1246,1254078,1255324,41,1246,1385.51219512195,42,1,8581
B763,ARRIVAL,27R,H,14:12:22:42,14:12:43:54,14:12:43:54,14:12:43:54,1272,1254162,1255434,41,1272,1391.26829268293,42,1,8582
B77W,ARRIVAL,27R,H,14:12:24:10,14:12:45:44,14:12:45:44,14:12:45:44,1294,1254250,1255544,40,1294,1394.25,43,3,8583
A346,ARRIVAL,27R,H,14:12:25:58,14:12:47:34,14:12:47:34,14:12:47:34,1296,1254358,1255654,41,1296,1400.39024390244,43,2,8584
B77W,ARRIVAL,27R,H,14:12:27:26,14:12:49:24,14:12:49:24,14:12:49:24,1318,1254446,1255764,41,1318,1405.12195121951,44,3,8585
A319,ARRIVAL,27R,LM,14:12:29:31,14:12:51:37,14:12:51:37,14:12:51:37,1326,1254571,1255897,42,1326,1411.40476190476,44,2,8586
A319,ARRIVAL,27R,LM,14:12:31:05,14:12:52:55,14:12:52:55,14:12:52:55,1310,1254665,1255975,42,1310,1415.54761904762,44,2,8587
A320,ARRIVAL,27R,LM,14:12:32:21,14:12:54:13,14:12:54:13,14:12:54:13,1312,1254741,1256053,42,1312,1420.02380952381,43,1,8588
A320,ARRIVAL,27R,LM,14:12:33:24,14:12:55:31,14:12:55:31,14:12:55:31,1327,1254804,1256131,41,1327,1422.65853658537,42,1,8589
A321,ARRIVAL,27R,LM,14:12:34:24,14:12:56:49,14:12:56:49,14:12:56:49,1345,1254864,1256209,40,1345,1425.05,42,2,8590
A320,ARRIVAL,27R,LM,14:12:35:54,14:12:58:07,14:12:58:07,14:12:58:07,1333,1254954,1256287,40,1333,1431.3,43,3,8591
B737,ARRIVAL,27R,LM,14:12:37:10,14:12:59:25,14:12:59:25,14:12:59:25,1335,1255030,1256365,39,1335,1433.82051282051,42,3,8592
A321,ARRIVAL,27R,LM,14:12:38:13,14:13:00:43,14:13:00:43,14:13:00:43,1350,1255093,1256443,39,1350,1440.10256410256,42,3,8593
A319,ARRIVAL,27R,LM,14:12:39:37,14:13:02:01,14:13:02:01,14:13:02:01,1344,1255177,1256521,39,1344,1446.28205128205,41,2,8594
B763,ARRIVAL,27R,H,14:12:40:42,14:13:03:17,14:13:03:17,14:13:03:17,1355,1255242,1256597,39,1355,1453.05128205128,41,2,8595
A319,ARRIVAL,27R,LM,14:12:42:52,14:13:05:30,14:13:05:30,14:13:05:30,1358,1255372,1256730,39,1358,1458.71794871795,41,2,8596
A320,ARRIVAL,27R,LM,14:12:44:00,14:13:06:48,14:13:06:48,14:13:06:48,1368,1255440,1256808,39,1368,1464.02564102564,41,2,8597
B772,ARRIVAL,27R,H,14:12:45:16,14:13:08:04,14:13:08:04,14:13:08:04,1368,1255516,1256884,38,1368,1466.55263157895,41,3,8598
B744,ARRIVAL,27R,H,14:12:46:40,14:13:09:54,14:13:09:54,14:13:09:54,1394,1255600,1256994,39,1394,1474.02564102564,41,2,8599
B772,ARRIVAL,27R,H,14:12:48:22,14:13:11:44,14:13:11:44,14:13:11:44,1402,1255702,1257104,39,1402,1477.74358974359,42,3,8600
A319,ARRIVAL,27R,LM,14:12:50:31,14:13:13:57,14:13:13:57,14:13:13:57,1406,1255831,1257237,40,1406,1483.9,42,2,8601
A319,ARRIVAL,27R,LM,14:12:51:59,14:13:15:15,14:13:15:15,14:13:15:15,1396,1255919,1257315,40,1396,1489.05,42,2,8602
A321,ARRIVAL,27R,LM,14:12:53:01,14:13:16:33,14:13:16:33,14:13:16:33,1412,1255981,1257393,40,1412,1493.9,42,2,8603
B735,ARRIVAL,27R,LM,14:12:54:16,14:13:17:51,14:13:17:51,14:13:17:51,1415,1256056,1257471,40,1415,1498.025,42,2,8604
A321,ARRIVAL,27R,LM,14:12:55:16,14:13:19:09,14:13:19:09,14:13:19:09,1433,1256116,1257549,40,1433,1501.875,42,2,8605
A320,ARRIVAL,27R,LM,14:12:56:33,14:13:20:27,14:13:20:27,14:13:20:27,1434,1256193,1257627,40,1434,1504.975,42,2,8606
A320,ARRIVAL,27R,LM,14:12:58:03,14:13:21:45,14:13:21:45,14:13:21:45,1422,1256283,1257705,40,1422,1508.275,41,1,8607
A319,ARRIVAL,27R,LM,14:12:59:05,14:13:23:03,14:13:23:03,14:13:23:03,1438,1256345,1257783,40,1438,1512.05,41,1,8608
A320,ARRIVAL,27R,LM,14:13:00:24,14:13:24:21,14:13:24:21,14:13:24:21,1437,1256424,1257861,39,1437,1513.94871794872,41,2,8609
A319,ARRIVAL,27R,LM,14:13:01:50,14:13:25:39,14:13:25:39,14:13:25:39,1429,1256510,1257939,39,1429,1517.76923076923,41,2,8610
A321,ARRIVAL,27R,LM,14:13:03:01,14:13:26:57,14:13:26:57,14:13:26:57,1436,1256581,1258017,39,1436,1522.07692307692,41,2,8611
A320,ARRIVAL,27R,LM,14:13:04:27,14:13:28:15,14:13:28:15,14:13:28:15,1428,1256667,1258095,39,1428,1525.8717948718,41,2,8612
A320,ARRIVAL,27R,LM,14:13:05:35,14:13:29:33,14:13:29:33,14:13:29:33,1438,1256735,1258173,39,1438,1530.05128205128,41,2,8613
A320,ARRIVAL,27R,LM,14:13:07:01,14:13:30:51,14:13:30:51,14:13:30:51,1430,1256821,1258251,39,1430,1534.33333333333,41,2,8614
A321,ARRIVAL,27R,LM,14:13:08:28,14:13:32:09,14:13:32:09,14:13:32:09,1421,1256908,1258329,39,1421,1538.64102564103,40,1,8615
B763,ARRIVAL,27R,H,14:13:09:10,14:13:33:25,14:13:33:25,14:13:33:25,1455,1256950,1258405,38,1455,1541.73684210526,40,2,8616
B744,ARRIVAL,27R,H,14:13:11:07,14:13:35:15,14:13:35:15,14:13:35:15,1448,1257067,1258515,38,1448,1546.18421052632,40,2,8617
A321,ARRIVAL,27R,LM,14:13:13:18,14:13:37:28,14:13:37:28,14:13:37:28,1450,1257198,1258648,39,1450,1551.89743589744,41,2,8618
A320,ARRIVAL,27R,LM,14:13:14:24,14:13:38:46,14:13:38:46,14:13:38:46,1462,1257264,1258726,39,1462,1556.05128205128,40,1,8619
B744,ARRIVAL,27R,H,14:13:15:20,14:13:40:02,14:13:40:02,14:13:40:02,1482,1257320,1258802,39,1482,1559.51282051282,40,1,8620
B744,ARRIVAL,27R,H,14:13:17:11,14:13:41:52,14:13:41:52,14:13:41:52,1481,1257431,1258912,39,1481,1562.30769230769,41,2,8621
B772,ARRIVAL,27R,H,14:13:19:00,14:13:43:42,14:13:43:42,14:13:43:42,1482,1257540,1259022,40,1482,1565.775,41,1,8622
A319,ARRIVAL,27R,LM,14:13:21:21,14:13:45:55,14:13:45:55,14:13:45:55,1474,1257681,1259155,40,1474,1568.75,41,1,8623
A319,ARRIVAL,27R,LM,14:13:22:47,14:13:47:13,14:13:47:13,14:13:47:13,1466,1257767,1259233,40,1466,1571.85,41,1,8624
B737,ARRIVAL,27R,LM,14:13:23:41,14:13:48:31,14:13:48:31,14:13:48:31,1490,1257821,1259311,40,1490,1575.55,41,1,8625
A320,ARRIVAL,27R,LM,14:13:24:55,14:13:49:49,14:13:49:49,14:13:49:49,1494,1257895,1259389,40,1494,1578.5,41,1,8626
GLF5,ARRIVAL,27R,LM,14:13:26:14,14:13:51:07,14:13:51:07,14:13:51:07,1493,1257974,1259467,40,1493,1580.85,41,1,8627
A320,ARRIVAL,27R,LM,14:13:27:25,14:13:52:25,14:13:52:25,14:13:52:25,1500,1258045,1259545,40,1500,1582.875,40,0,8628
B772,ARRIVAL,27R,H,14:13:28:43,14:13:53:41,14:13:53:41,14:13:53:41,1498,1258123,1259621,40,1498,1584.3,40,0,8629
A388,ARRIVAL,27R,A380-800,14:13:30:18,14:13:56:53,14:13:56:53,14:13:56:53,1595,1258218,1259813,40,1595,1586.1,40,0,8630
A320,ARRIVAL,27R,LM,14:13:33:25,14:13:59:45,14:13:59:45,14:13:59:45,1580,1258405,1259985,41,1580,1584.56097560976,41,0,8631
A319,ARRIVAL,27R,LM,14:13:34:32,14:14:01:03,14:14:01:03,14:14:01:03,1591,1258472,1260063,41,1591,1582.46341463415,40,-1,8632
B744,ARRIVAL,27R,H,14:13:35:31,14:14:02:19,14:14:02:19,14:14:02:19,1608,1258531,1260139,41,1608,1579.58536585366,39,-2,8633
B77W,ARRIVAL,27R,H,14:13:37:53,14:14:04:09,14:14:04:09,14:14:04:09,1576,1258673,1260249,41,1576,1574.9512195122,40,-1,8634
B744,ARRIVAL,27R,H,14:13:39:54,14:14:05:59,14:14:05:59,14:14:05:59,1565,1258794,1260359,42,1565,1564.19047619048,40,-2,8635
B733,ARRIVAL,27R,LM,14:13:42:13,14:14:08:12,14:14:08:12,14:14:08:12,1559,1258933,1260492,42,1559,1557.83333333333,40,-2,8636
A320,ARRIVAL,27R,LM,14:13:43:23,14:14:09:30,14:14:09:30,14:14:09:30,1567,1259003,1260570,42,1567,1551.2380952381,39,-3,8637
A319,ARRIVAL,27R,LM,14:13:45:09,14:14:10:48,14:14:10:48,14:14:10:48,1539,1259109,1260648,42,1539,1544.64285714286,39,-3,8638
A319,ARRIVAL,27R,LM,14:13:46:06,14:14:12:06,14:14:12:06,14:14:12:06,1560,1259166,1260726,41,1560,1544.78048780488,38,-3,8639
A320,ARRIVAL,27R,LM,14:13:47:18,14:14:13:24,14:14:13:24,14:14:13:24,1566,1259238,1260804,41,1566,1538.80487804878,38,-3,8640
A318,ARRIVAL,27R,LM,14:13:47:50,14:14:14:42,14:14:14:42,14:14:14:42,1612,1259270,1260882,41,1612,1532.58536585366,38,-3,8641
B733,ARRIVAL,27R,LM,14:13:49:30,14:14:16:00,14:14:16:00,14:14:16:00,1590,1259370,1260960,41,1590,1525.53658536585,38,-3,8642
A320,ARRIVAL,27R,LM,14:13:51:01,14:14:17:18,14:14:17:18,14:14:17:18,1577,1259461,1261038,40,1577,1523.925,38,-2,8643
A320,ARRIVAL,27R,LM,14:13:52:27,14:14:18:36,14:14:18:36,14:14:18:36,1569,1259547,1261116,40,1569,1517.75,37,-3,8644
A320,ARRIVAL,27R,LM,14:13:53:57,14:14:19:54,14:14:19:54,14:14:19:54,1557,1259637,1261194,40,1557,1511.825,38,-2,8645
F70,ARRIVAL,27R,LM,14:13:55:06,14:14:21:12,14:14:21:12,14:14:21:12,1566,1259706,1261272,40,1566,1505.5,37,-3,8646
B772,ARRIVAL,27R,H,14:13:56:15,14:14:22:28,14:14:22:28,14:14:22:28,1573,1259775,1261348,40,1573,1490.85,37,-3,8647
A320,ARRIVAL,27R,LM,14:13:58:15,14:14:24:41,14:14:24:41,14:14:24:41,1586,1259895,1261481,40,1586,1475.875,37,-3,8648
A319,ARRIVAL,27R,LM,14:13:59:22,14:14:25:59,14:14:25:59,14:14:25:59,1597,1259962,1261559,40,1597,1460.9,36,-4,8649
A319,ARRIVAL,27R,LM,14:14:00:53,14:14:27:17,14:14:27:17,14:14:27:17,1584,1260053,1261637,40,1584,1445.95,36,-4,8650
A319,ARRIVAL,27R,LM,14:14:02:04,14:14:28:35,14:14:28:35,14:14:28:35,1591,1260124,1261715,40,1591,1431.6,35,-5,8651
B744,ARRIVAL,27R,H,14:14:03:06,14:14:29:51,14:14:29:51,14:14:29:51,1605,1260186,1261791,40,1605,1416.725,34,-6,8652
A333,ARRIVAL,27R,H,14:14:05:03,14:14:31:41,14:14:31:41,14:14:31:41,1598,1260303,1261901,40,1598,1402.125,33,-7,8653
B77W,ARRIVAL,27R,H,14:14:06:27,14:14:33:31,14:14:33:31,14:14:33:31,1624,1260387,1262011,40,1624,1388.4,33,-7,8654
A320,ARRIVAL,27R,LM,14:14:08:51,14:14:35:44,14:14:35:44,14:14:35:44,1613,1260531,1262144,40,1613,1374.025,33,-7,8655
A320,ARRIVAL,27R,LM,14:14:10:18,14:14:37:02,14:14:37:02,14:14:37:02,1604,1260618,1262222,40,1604,1359.85,33,-7,8656
A319,ARRIVAL,27R,LM,14:14:11:28,14:14:38:20,14:14:38:20,14:14:38:20,1612,1260688,1262300,40,1612,1345.975,33,-7,8657
A320,ARRIVAL,27R,LM,14:14:13:01,14:14:39:38,14:14:39:38,14:14:39:38,1597,1260781,1262378,40,1597,1331.8,33,-7,8658
A320,ARRIVAL,27R,LM,14:14:14:25,14:14:40:56,14:14:40:56,14:14:40:56,1591,1260865,1262456,40,1591,1318.375,34,-6,8659
A321,ARRIVAL,27R,LM,14:14:15:46,14:14:42:14,14:14:42:14,14:14:42:14,1588,1260946,1262534,40,1588,1305.125,34,-6,8660
B733,ARRIVAL,27R,LM,14:14:16:58,14:14:43:32,14:14:43:32,14:14:43:32,1594,1261018,1262612,40,1594,1291.7,33,-7,8661
B744,ARRIVAL,27R,H,14:14:18:07,14:14:44:48,14:14:44:48,14:14:44:48,1601,1261087,1262688,40,1601,1276.625,33,-7,8662
A319,ARRIVAL,27R,LM,14:14:20:23,14:14:47:01,14:14:47:01,14:14:47:01,1598,1261223,1262821,40,1598,1261.5,34,-6,8663
A321,ARRIVAL,27R,LM,14:14:21:25,14:14:48:19,14:14:48:19,14:14:48:19,1614,1261285,1262899,40,1614,1246.675,34,-6,8664
A321,ARRIVAL,27R,LM,14:14:22:49,14:14:49:37,14:14:49:37,14:14:49:37,1608,1261369,1262977,40,1608,1231.3,34,-6,8665
A320,ARRIVAL,27R,LM,14:14:24:27,14:14:50:55,14:14:50:55,14:14:50:55,1588,1261467,1263055,39,1588,1221.64102564103,34,-5,8666
A321,ARRIVAL,27R,LM,14:14:25:59,14:14:52:13,14:14:52:13,14:14:52:13,1574,1261559,1263133,39,1574,1206.4358974359,34,-5,8667
A332,ARRIVAL,27R,H,14:14:27:32,14:14:53:29,14:14:53:29,14:14:53:29,1557,1261652,1263209,39,1557,1191.71794871795,34,-5,8668
A319,ARRIVAL,27R,LM,14:14:29:32,14:14:55:42,14:14:55:42,14:14:55:42,1570,1261772,1263342,40,1570,1172.7,34,-6,8669
A319,ARRIVAL,27R,LM,14:14:31:09,14:14:57:00,14:14:57:00,14:14:57:00,1551,1261869,1263420,40,1551,1157.825,34,-6,8670
B77W,ARRIVAL,27R,H,14:14:32:09,14:14:58:16,14:14:58:16,14:14:58:16,1567,1261929,1263496,40,1567,1143.875,33,-7,8671
A319,ARRIVAL,27R,LM,14:14:35:35,14:15:00:29,14:15:00:29,14:15:00:29,1494,1262135,1263629,41,1494,1126.0487804878,34,-7,8672
A321,ARRIVAL,27R,LM,14:14:37:14,14:15:01:47,14:15:01:47,14:15:01:47,1473,1262234,1263707,41,1473,1113.75609756098,35,-6,8673
A321,ARRIVAL,27R,LM,14:14:39:27,14:15:03:05,14:15:03:05,14:15:03:05,1418,1262367,1263785,40,1418,1104.775,35,-5,8674
A321,ARRIVAL,27R,LM,14:14:41:32,14:15:04:23,14:15:04:23,14:15:04:23,1371,1262492,1263863,40,1371,1094.325,36,-4,8675
B77W,ARRIVAL,27R,H,14:14:43:31,14:15:05:39,14:15:05:39,14:15:05:39,1328,1262611,1263939,40,1328,1084.95,36,-4,8676
A320,ARRIVAL,27R,LM,14:14:46:14,14:15:07:52,14:15:07:52,14:15:07:52,1298,1262774,1264072,41,1298,1074.41463414634,37,-4,8677
A320,ARRIVAL,27R,LM,14:14:47:48,14:15:09:10,14:15:09:10,14:15:09:10,1282,1262868,1264150,40,1282,1068.825,37,-3,8678
A343,ARRIVAL,27R,H,14:14:48:56,14:15:10:26,14:15:10:26,14:15:10:26,1290,1262936,1264226,40,1290,1061.975,37,-3,8679
B772,ARRIVAL,27R,H,14:14:50:21,14:15:12:16,14:15:12:16,14:15:12:16,1315,1263021,1264336,40,1315,1054.375,37,-3,8680
A321,ARRIVAL,27R,LM,14:14:52:38,14:15:14:29,14:15:14:29,14:15:14:29,1311,1263158,1264469,41,1311,1044.9512195122,37,-4,8681
B744,ARRIVAL,27R,H,14:14:53:42,14:15:15:45,14:15:15:45,14:15:15:45,1323,1263222,1264545,41,1323,1036.75609756098,37,-4,8682
A332,ARRIVAL,27R,H,14:14:55:25,14:15:17:35,14:15:17:35,14:15:17:35,1330,1263325,1264655,41,1330,1029.26829268293,37,-4,8683
A319,ARRIVAL,27R,LM,14:14:57:36,14:15:19:48,14:15:19:48,14:15:19:48,1332,1263456,1264788,41,1332,1021.56097560976,37,-4,8684
A319,ARRIVAL,27R,LM,14:14:59:22,14:15:21:06,14:15:21:06,14:15:21:06,1304,1263562,1264866,41,1304,1013.82926829268,38,-3,8685
B77W,ARRIVAL,27R,H,14:15:06:02,14:15:22:22,14:15:22:22,14:15:22:22,980,1263962,1264942,41,980,1007.39024390244,42,1,8686
A319,ARRIVAL,27R,LM,14:15:08:21,14:15:24:35,14:15:24:35,14:15:24:35,974,1264101,1265075,42,974,1008.52380952381,42,0,8687
A320,ARRIVAL,27R,LM,14:15:09:26,14:15:25:53,14:15:25:53,14:15:25:53,987,1264166,1265153,42,987,1007.88095238095,41,-1,8688
A320,ARRIVAL,27R,LM,14:15:10:32,14:15:27:11,14:15:27:11,14:15:27:11,999,1264232,1265231,42,999,1007.35714285714,42,0,8689
A321,ARRIVAL,27R,LM,14:15:11:39,14:15:28:29,14:15:28:29,14:15:28:29,1010,1264299,1265309,42,1010,1005.64285714286,41,-1,8690
A319,ARRIVAL,27R,LM,14:15:13:11,14:15:29:47,14:15:29:47,14:15:29:47,996,1264391,1265387,42,996,1002.5,41,-1,8691
A319,ARRIVAL,27R,LM,14:15:14:04,14:15:31:05,14:15:31:05,14:15:31:05,1021,1264444,1265465,42,1021,999.333333333333,40,-2,8692
B77W,ARRIVAL,27R,H,14:15:14:52,14:15:32:21,14:15:32:21,14:15:32:21,1049,1264492,1265541,42,1049,995.571428571429,40,-2,8693
A320,ARRIVAL,27R,LM,14:15:17:05,14:15:34:34,14:15:34:34,14:15:34:34,1049,1264625,1265674,43,1049,987.023255813953,40,-3,8694
A320,ARRIVAL,27R,LM,14:15:18:26,14:15:35:52,14:15:35:52,14:15:35:52,1046,1264706,1265752,43,1046,982.046511627907,40,-3,8695
A319,ARRIVAL,27R,LM,14:15:19:41,14:15:37:10,14:15:37:10,14:15:37:10,1049,1264781,1265830,43,1049,973.488372093023,40,-3,8696
A320,ARRIVAL,27R,LM,14:15:21:03,14:15:38:28,14:15:38:28,14:15:38:28,1045,1264863,1265908,43,1045,963.93023255814,40,-3,8697
A320,ARRIVAL,27R,LM,14:15:22:06,14:15:39:46,14:15:39:46,14:15:39:46,1060,1264926,1265986,43,1060,953.976744186047,40,-3,8698
A321,ARRIVAL,27R,LM,14:15:23:23,14:15:41:04,14:15:41:04,14:15:41:04,1061,1265003,1266064,43,1061,943.744186046512,39,-4,8699
A320,ARRIVAL,27R,LM,14:15:24:51,14:15:42:22,14:15:42:22,14:15:42:22,1051,1265091,1266142,43,1051,932.883720930233,38,-5,8700
A346,ARRIVAL,27R,H,14:15:27:07,14:15:43:38,14:15:43:38,14:15:43:38,991,1265227,1266218,43,991,922.953488372093,38,-5,8701
A320,ARRIVAL,27R,LM,14:15:29:15,14:15:45:51,14:15:45:51,14:15:45:51,996,1265355,1266351,43,996,914.511627906977,38,-5,8702
B762,ARRIVAL,27R,H,14:15:30:22,14:15:47:07,14:15:47:07,14:15:47:07,1005,1265422,1266427,43,1005,906.418604651163,38,-5,8703
B744,ARRIVAL,27R,H,14:15:32:18,14:15:48:57,14:15:48:57,14:15:48:57,999,1265538,1266537,43,999,897.488372093023,39,-4,8704
E190,ARRIVAL,27R,LM,14:15:34:35,14:15:51:10,14:15:51:10,14:15:51:10,995,1265675,1266670,44,995,883.022727272727,40,-4,8705
A320,ARRIVAL,27R,LM,14:15:35:48,14:15:52:28,14:15:52:28,14:15:52:28,1000,1265748,1266748,43,1000,880.418604651163,40,-3,8706
A321,ARRIVAL,27R,LM,14:15:37:02,14:15:53:46,14:15:53:46,14:15:53:46,1004,1265822,1266826,43,1004,872.023255813954,39,-4,8707
CL60,ARRIVAL,27R,LM,14:15:38:40,14:15:55:04,14:15:55:04,14:15:55:04,984,1265920,1266904,43,984,862.906976744186,39,-4,8708
A320,ARRIVAL,27R,LM,14:15:40:07,14:15:56:22,14:15:56:22,14:15:56:22,975,1266007,1266982,43,975,854.06976744186,40,-3,8709
A319,ARRIVAL,27R,LM,14:15:41:07,14:15:57:40,14:15:57:40,14:15:57:40,993,1266067,1267060,43,993,845.581395348837,39,-4,8710
E190,ARRIVAL,27R,LM,14:15:42:25,14:15:58:58,14:15:58:58,14:15:58:58,993,1266145,1267138,43,993,836.116279069767,39,-4,8711
A319,ARRIVAL,27R,LM,14:15:43:49,14:16:00:16,14:16:00:16,14:16:00:16,987,1266229,1267216,43,987,826.906976744186,38,-5,8712
B772,ARRIVAL,27R,H,14:15:45:02,14:16:01:32,14:16:01:32,14:16:01:32,990,1266302,1267292,43,990,817.162790697674,38,-5,8713
A319,ARRIVAL,27R,LM,14:15:47:05,14:16:03:45,14:16:03:45,14:16:03:45,1000,1266425,1267425,44,1000,799.613636363636,39,-5,8714
A319,ARRIVAL,27R,LM,14:15:48:27,14:16:05:03,14:16:05:03,14:16:05:03,996,1266507,1267503,43,996,794.953488372093,39,-4,8715
A319,ARRIVAL,27R,LM,14:15:49:42,14:16:06:21,14:16:06:21,14:16:06:21,999,1266582,1267581,43,999,782.674418604651,39,-4,8716
A332,ARRIVAL,27R,H,14:15:51:15,14:16:07:37,14:16:07:37,14:16:07:37,982,1266675,1267657,43,982,769.790697674419,38,-5,8717
B77W,ARRIVAL,27R,H,14:15:52:39,14:16:09:27,14:16:09:27,14:16:09:27,1008,1266759,1267767,43,1008,756.860465116279,38,-5,8718
A320,ARRIVAL,27R,LM,14:15:55:14,14:16:11:40,14:16:11:40,14:16:11:40,986,1266914,1267900,44,986,730.931818181818,39,-5,8719
A320,ARRIVAL,27R,LM,14:15:56:33,14:16:12:58,14:16:12:58,14:16:12:58,985,1266993,1267978,43,985,725,38,-5,8720
A320,ARRIVAL,27R,LM,14:15:57:38,14:16:14:16,14:16:14:16,14:16:14:16,998,1267058,1268056,44,998,697.840909090909,37,-7,8721
B737,ARRIVAL,27R,LM,14:15:59:19,14:16:15:34,14:16:15:34,14:16:15:34,975,1267159,1268134,43,975,690.860465116279,37,-6,8722
B722,ARRIVAL,27R,UM,14:15:59:56,14:16:16:52,14:16:16:52,14:16:16:52,1016,1267196,1268212,43,1016,674.651162790698,37,-6,8723
A319,ARRIVAL,27R,LM,14:16:01:50,14:16:18:44,14:16:18:44,14:16:18:44,1014,1267310,1268324,43,1014,657.441860465116,37,-6,8724
A319,ARRIVAL,27R,LM,14:16:03:07,14:16:20:02,14:16:20:02,14:16:20:02,1015,1267387,1268402,43,1015,640.511627906977,36,-7,8725
A321,ARRIVAL,27R,LM,14:16:04:00,14:16:21:20,14:16:21:20,14:16:21:20,1040,1267440,1268480,43,1040,623.581395348837,36,-7,8726
A320,ARRIVAL,27R,LM,14:16:05:35,14:16:22:38,14:16:22:38,14:16:22:38,1023,1267535,1268558,43,1023,605.744186046512,35,-8,8727
B738,ARRIVAL,27R,LM,14:16:07:04,14:16:23:56,14:16:23:56,14:16:23:56,1012,1267624,1268636,43,1012,586.093023255814,35,-8,8728
A319,ARRIVAL,27R,LM,14:16:09:27,14:16:25:14,14:16:25:14,14:16:25:14,947,1267767,1268714,43,947,565.604651162791,35,-8,8729
A321,ARRIVAL,27R,LM,14:16:10:27,14:16:26:32,14:16:26:32,14:16:26:32,965,1267827,1268792,43,965,545.581395348837,35,-8,8730
A321,ARRIVAL,27R,LM,14:16:12:23,14:16:27:50,14:16:27:50,14:16:27:50,927,1267943,1268870,43,927,525.186046511628,35,-8,8731
A319,ARRIVAL,27R,LM,14:16:14:30,14:16:29:08,14:16:29:08,14:16:29:08,878,1268070,1268948,42,878,515.619047619048,36,-6,8732
A321,ARRIVAL,27R,LM,14:16:16:03,14:16:30:26,14:16:30:26,14:16:30:26,863,1268163,1269026,42,863,496.761904761905,36,-6,8733
A319,ARRIVAL,27R,LM,14:16:17:21,14:16:31:44,14:16:31:44,14:16:31:44,863,1268241,1269104,42,863,477.52380952381,36,-6,8734
B738,ARRIVAL,27R,LM,14:16:19:01,14:16:33:02,14:16:33:02,14:16:33:02,841,1268341,1269182,41,841,468.121951219512,35,-6,8735
A319,ARRIVAL,27R,LM,14:16:20:24,14:16:34:20,14:16:34:20,14:16:34:20,836,1268424,1269260,41,836,447.609756097561,35,-6,8736
A320,ARRIVAL,27R,LM,14:16:21:43,14:16:35:38,14:16:35:38,14:16:35:38,835,1268503,1269338,40,835,437.9,34,-6,8737
A320,ARRIVAL,27R,LM,14:16:25:38,14:16:36:56,14:16:36:56,14:16:36:56,678,1268738,1269416,40,678,417.275,35,-5,8738
A321,ARRIVAL,27R,LM,14:16:27:36,14:16:38:14,14:16:38:14,14:16:38:14,638,1268856,1269494,40,638,400.325,35,-5,8739
A320,ARRIVAL,27R,LM,14:16:29:15,14:16:39:32,14:16:39:32,14:16:39:32,617,1268955,1269572,40,617,384.375,35,-5,8740
A320,ARRIVAL,27R,LM,14:16:30:30,14:16:40:50,14:16:40:50,14:16:40:50,620,1269030,1269650,40,620,369,35,-5,8741
A319,ARRIVAL,27R,LM,14:16:32:14,14:16:42:08,14:16:42:08,14:16:42:08,594,1269134,1269728,39,594,362.564102564103,34,-5,8742
A320,ARRIVAL,27R,LM,14:16:33:02,14:16:43:26,14:16:43:26,14:16:43:26,624,1269182,1269806,39,624,347.333333333333,33,-6,8743
A320,ARRIVAL,27R,LM,14:16:34:16,14:16:44:44,14:16:44:44,14:16:44:44,628,1269256,1269884,38,628,340.052631578947,33,-5,8744
B763,ARRIVAL,27R,H,14:16:35:12,14:16:46:00,14:16:46:00,14:16:46:00,648,1269312,1269960,38,648,323.526315789474,32,-6,8745
A319,ARRIVAL,27R,LM,14:16:37:52,14:16:48:13,14:16:48:13,14:16:48:13,621,1269472,1270093,38,621,306.78947368421,33,-5,8746
