Flow,Delay,AvDelay,Demand,Delayed Flights,n
40,252,205.55,39,-1,3285
40,299,201.775,38,-2,3286
40,171,198.6,40,0,3287
41,303,196.317073170732,39,-2,3288
41,188,192.878048780488,41,0,3289
41,219,192.829268292683,41,0,3290
41,175,191.780487804878,41,0,3291
40,211,192.2,40,0,3292
40,197,190,39,-1,3293
40,208,188.7,39,-1,3294
40,187,186,39,-1,3295
40,200,185.1,39,-1,3296
40,270,185.075,39,-1,3297
40,325,180.625,39,-1,3298
40,307,175.75,38,-2,3299
40,289,171.325,37,-3,3300
40,223,166.25,39,-1,3301
40,181,163.3,38,-2,3302
40,141,163.275,40,0,3303
40,187,164.4,40,0,3304
40,320,163.7,39,-1,3305
40,215,159.925,40,0,3306
40,176,157.775,40,0,3307
40,253,158.525,40,0,3308
40,271,154.8,39,-1,3309
40,287,150.65,38,-2,3310
40,248,143.925,38,-2,3311
39,185,141.25641025641,38,-1,3312
39,223,140.384615384615,39,0,3313
39,241,135.871794871795,38,-1,3314
40,173,127.275,38,-2,3315
40,90,125.15,40,0,3316
41,40,123.609756097561,41,0,3317
41,72,122.975609756098,40,-1,3318
40,60,124.25,40,0,3319
41,191,119.878048780488,39,-2,3320
40,256,118.1,38,-2,3321
40,136,111.7,39,-1,3322
39,186,111.076923076923,38,-1,3323
39,66,107.48717948718,39,0,3324
39,101,106.615384615385,38,-1,3325
39,172,105.769230769231,39,0,3326
39,128,104.48717948718,39,0,3327
39,148,102.794871794872,38,-1,3328
39,162,102.076923076923,39,0,3329
39,186,101.435897435897,39,0,3330
39,176,100.589743589744,39,0,3331
39,123,96.0769230769231,38,-1,3332
39,145,93.025641025641,37,-2,3333
38,100,91.6578947368421,38,0,3334
38,151,90.4736842105263,38,0,3335
38,199,90.421052631579,38,0,3336
39,92,86.2564102564103,38,-1,3337
39,130,84.7179487179487,38,-1,3338
38,130,83.5263157894737,39,1,3339
38,86,83.8421052631579,39,1,3340
38,105,85.0789473684211,38,0,3341
37,180,84.5405405405406,37,0,3342
37,186,83.5405405405406,37,0,3343
37,159,82.8378378378378,37,0,3344
38,169,84.3157894736842,37,-1,3345
38,129,83.9210526315789,38,0,3346
38,206,85.0789473684211,37,-1,3347
38,104,79.9210526315789,37,-1,3348
38,105,79.6052631578947,37,-1,3349
37,18,78.9189189189189,38,1,3350
37,151,83.0810810810811,37,0,3351
37,47,83.2432432432432,38,1,3352
37,7,86.2162162162162,39,2,3353
37,26,89.4864864864865,39,2,3354
37,88,94.3243243243243,38,1,3355
37,60,97.945945945946,38,1,3356
37,92,99.6756756756757,37,0,3357
37,14,100.945945945946,39,2,3358
37,5,105.702702702703,39,2,3359
37,0,112.135135135135,39,2,3360
37,0,120.297297297297,39,2,3361
38,46,126.710526315789,40,2,3362
37,32,128.891891891892,40,3,3363
37,68,133.783783783784,39,2,3364
38,122,141.973684210526,39,1,3365
37,62,142.513513513514,39,2,3366
37,120,148.027027027027,38,1,3367
37,137,153.297297297297,37,0,3368
37,153,154.648648648649,37,0,3369
37,0,155.27027027027,41,4,3370
37,4,162.945945945946,40,3,3371
37,55,170.972972972973,39,2,3372
37,149,178.837837837838,38,1,3373
38,54,185.921052631579,41,3,3374
38,73,190.289473684211,41,3,3375
38,32,195.842105263158,41,3,3376
38,142,201.736842105263,40,2,3377
39,133,210.461538461538,41,2,3378
39,143,215.025641025641,41,2,3379
39,160,219.74358974359,41,2,3380
39,179,222.974358974359,40,1,3381
39,119,226.948717948718,40,1,3382
39,154,229.205128205128,40,1,3383
38,173,231.184210526316,40,2,3384
38,10,233.394736842105,42,4,3385
38,92,242.657894736842,41,3,3386
38,172,249.263157894737,40,2,3387
39,157,254.205128205128,40,1,3388
39,157,258.179487179487,40,1,3389
39,128,261.897435897436,40,1,3390
38,205,265.421052631579,39,1,3391
38,222,267.710526315789,39,1,3392
38,124,270.605263157895,38,0,3393
37,139,274.567567567568,39,2,3394
38,190,275.473684210526,40,2,3395
38,243,278.263157894737,39,1,3396
38,302,280.710526315789,39,1,3397
38,256,282.921052631579,39,1,3398
38,108,285.236842105263,39,1,3399
38,213,290.315789473684,38,0,3400
38,239,288.736842105263,37,-1,3401
37,274,290.081081081081,37,0,3402
38,266,285.842105263158,37,-1,3403
38,315,281.78947368421,36,-2,3404
37,187,280.891891891892,37,0,3405
38,176,273.578947368421,36,-2,3406
38,284,269.605263157895,35,-3,3407
38,301,262.131578947368,36,-2,3408
39,346,252.820512820513,35,-4,3409
39,365,243.948717948718,35,-4,3410
38,232,240.763157894737,37,-1,3411
38,220,238.078947368421,36,-2,3412
38,284,237.105263157895,35,-3,3413
38,256,234.052631578947,37,-1,3414
38,333,229,36,-2,3415
38,351,222.421052631579,36,-2,3416
38,311,213.184210526316,35,-3,3417
38,327,206.657894736842,34,-4,3418
38,286,199,35,-3,3419
37,334,196.648648648649,34,-3,3420
38,207,191.078947368421,37,-1,3421
38,257,191,37,-1,3422
38,362,191.631578947368,37,-1,3423
38,343,190.289473684211,37,-1,3424
38,290,188.684210526316,38,0,3425
37,324,185.945945945946,37,0,3426
37,312,184.621621621622,38,1,3427
37,302,185.891891891892,37,0,3428
37,292,186,38,1,3429
38,332,192.447368421053,39,1,3430
38,198,193.894736842105,39,1,3431
38,250,199.578947368421,38,0,3432
37,296,198.216216216216,39,2,3433
37,336,198.567567567568,38,1,3434
37,386,201.405405405405,37,0,3435
37,344,200.162162162162,38,1,3436
37,301,201.702702702703,39,2,3437
38,153,209.789473684211,41,3,3438
39,282,218.948717948718,40,1,3439
39,121,222.461538461538,42,3,3440
39,112,228.333333333333,42,3,3441
39,62,237.153846153846,43,4,3442
38,128,241.763157894737,42,4,3443
38,25,251.657894736842,42,4,3444
38,0,263.815789473684,42,4,3445
38,113,275.552631578947,42,4,3446
38,87,285.526315789474,42,4,3447
38,0,296,44,6,3448
38,130,307.447368421053,43,5,3449
38,183,315.947368421053,42,4,3450
38,168,321.973684210526,42,4,3451
38,64,328.394736842105,43,5,3452
38,83,338.526315789474,43,5,3453
38,0,350.210526315789,44,6,3454
38,63,362.921052631579,43,5,3455
38,36,372.921052631579,43,5,3456
38,133,386.5,43,5,3457
38,186,397.736842105263,42,4,3458
38,204,404.947368421053,41,3,3459
38,281,413.447368421053,42,4,3460
39,311,420.051282051282,42,3,3461
39,282,424.205128205128,42,3,3462
40,275,432.95,43,3,3463
40,359,438.15,42,2,3464
40,306,442.75,43,3,3465
40,354,449.475,42,2,3466
40,369,453.45,43,3,3467
40,387,457.2,42,2,3468
40,414,461.3,43,3,3469
41,309,469.487804878049,43,2,3470
41,441,476.658536585366,42,1,3471
41,340,481.853658536585,43,2,3472
40,401,485.4,42,2,3473
40,374,488.975,42,2,3474
40,436,493.7,41,1,3475
40,410,495.825,40,0,3476
40,310,497.375,42,2,3477
40,419,500.3,41,1,3478
40,350,501.575,41,1,3479
40,456,506.325,40,0,3480
40,504,508.25,41,1,3481
40,487,509.85,42,2,3482
40,446,510.95,41,1,3483
40,492,514.95,42,2,3484
40,485,518.025,42,2,3485
41,435,524.170731707317,43,2,3486
41,453,526.975609756098,42,1,3487
41,412,529.780487804878,41,0,3488
41,412,530.707317073171,41,0,3489
41,449,529.536585365854,40,-1,3490
40,527,531.55,39,-1,3491
40,483,528.675,40,0,3492
40,443,528.725,40,0,3493
40,552,530.225,39,-1,3494
41,560,526.365853658537,40,-1,3495
40,460,525.525,41,1,3496
40,527,526.275,40,0,3497
40,438,524.275,41,1,3498
40,514,526.45,40,0,3499
40,473,525.375,40,0,3500
40,548,524.575,39,-1,3501
39,508,523.974358974359,40,1,3502
39,483,524.179487179487,39,0,3503
39,543,523.871794871795,38,-1,3504
40,575,522.05,39,-1,3505
40,513,518.9,39,-1,3506
40,519,518.125,40,0,3507
40,551,517.675,39,-1,3508
40,627,515.225,39,-1,3509
40,584,511.025,38,-2,3510
40,603,507.925,38,-2,3511
41,654,506.536585365854,38,-3,3512
41,544,503.146341463415,40,-1,3513
40,563,502.125,40,0,3514
40,521,501.2,40,0,3515
41,472,502.268292682927,41,0,3516
41,427,500.414634146341,40,-1,3517
40,470,502.25,40,0,3518
41,540,496.121951219512,39,-2,3519
41,533,491.634146341463,39,-2,3520
41,568,488.609756097561,38,-3,3521
40,531,486.625,39,-1,3522
40,606,485.325,38,-2,3523
41,615,482.780487804878,39,-2,3524
40,634,479.475,39,-1,3525
40,621,476.075,39,-1,3526
40,550,471.975,39,-1,3527
40,568,470.075,38,-2,3528
39,450,467.564102564103,39,0,3529
39,364,462.307692307692,38,-1,3530
40,412,454.625,37,-3,3531
40,485,448.825,37,-3,3532
40,503,441.625,37,-3,3533
40,507,429.925,37,-3,3534
40,417,417.25,37,-3,3535
40,490,406.825,37,-3,3536
39,447,404.692307692308,36,-3,3537
39,525,395.589743589744,35,-4,3538
39,471,384.384615384615,35,-4,3539
39,441,373.51282051282,35,-4,3540
40,516,356.3,34,-6,3541
39,471,352.205128205128,35,-4,3542
39,487,340.128205128205,34,-5,3543
39,507,327.641025641026,34,-5,3544
38,449,322.921052631579,35,-3,3545
38,482,312.526315789474,34,-4,3546
38,501,299.842105263158,33,-5,3547
38,453,286.657894736842,33,-5,3548
38,459,274.921052631579,33,-5,3549
38,460,264.184210526316,33,-5,3550
38,508,253.921052631579,32,-6,3551
37,546,247.054054054054,32,-5,3552
37,515,233.837837837838,32,-5,3553
38,526,219.552631578947,32,-6,3554
37,531,211.27027027027,33,-4,3555
37,535,199.351351351351,33,-4,3556
36,396,190.027777777778,34,-2,3557
37,412,181.243243243243,34,-3,3558
37,309,172.135135135135,34,-3,3559
37,356,169.378378378378,35,-2,3560
37,409,165.567567567568,34,-3,3561
37,479,157.621621621622,35,-2,3562
37,498,149.891891891892,34,-3,3563
37,489,140.513513513514,34,-3,3564
37,498,133.054054054054,33,-4,3565
37,457,125.351351351351,35,-2,3566
37,474,118.72972972973,35,-2,3567
38,245,109.973684210526,36,-2,3568
38,265,107.526315789474,36,-2,3569
37,254,103.27027027027,37,0,3570
37,180,102.783783783784,38,1,3571
37,197,104.324324324324,37,0,3572
37,35,104.324324324324,40,3,3573
37,0,107.108108108108,40,3,3574
39,0,120.128205128205,41,2,3575
39,92,123.282051282051,41,2,3576
39,88,125.128205128205,41,2,3577
39,47,128.435897435897,42,3,3578
39,124,133.25641025641,41,2,3579
39,2,136.25641025641,42,3,3580
40,0,145.15,42,2,3581
39,0,148.871794871795,41,2,3582
40,54,161.875,43,3,3583
40,0,165.4,43,3,3584
39,0,169.641025641026,43,4,3585
39,7,178,43,4,3586
39,51,186.538461538462,42,3,3587
39,70,193.923076923077,42,3,3588
39,57,200.153846153846,41,2,3589
39,108,207.205128205128,41,2,3590
40,98,212.825,42,2,3591
40,90,215.525,42,2,3592
41,98,220.80487804878,42,1,3593
41,163,224.731707317073,41,0,3594
41,75,223.121951219512,42,1,3595
41,207,224.90243902439,41,0,3596
41,215,223.146341463415,40,-1,3597
41,115,224.414634146341,43,2,3598
41,193,227.121951219512,42,1,3599
41,151,228.390243902439,42,1,3600
41,213,231.170731707317,41,0,3601
42,213,232.928571428571,43,1,3602
42,212,234,42,0,3603
42,128,234.071428571429,43,1,3604
42,132,237.97619047619,43,1,3605
42,152,239.380952380952,43,1,3606
43,236,238.651162790698,42,-1,3607
43,237,233.232558139535,41,-2,3608
43,197,229.255813953488,41,-2,3609
43,138,227,42,-1,3610
42,189,229.119047619048,41,-1,3611
42,264,228.714285714286,41,-1,3612
42,269,226.380952380952,41,-1,3613
42,123,223.523809523809,42,0,3614
42,164,224.547619047619,43,1,3615
42,217,226.166666666667,42,0,3616
42,235,225.809523809524,42,0,3617
42,241,221.809523809524,41,-1,3618
42,246,217.47619047619,40,-2,3619
41,248,216.780487804878,40,-1,3620
42,341,214.666666666667,40,-2,3621
42,328,211.190476190476,41,-1,3622
42,195,207.714285714286,42,0,3623
43,326,203.953488372093,41,-2,3624
43,340,199.790697674419,40,-3,3625
43,339,196.651162790698,41,-2,3626
43,313,193.53488372093,42,-1,3627
43,332,190.093023255814,41,-2,3628
43,350,185.186046511628,41,-2,3629
42,190,181.261904761905,43,1,3630
42,206,182.785714285714,42,0,3631
42,282,181.428571428571,41,-1,3632
42,240,178.738095238095,42,0,3633
42,259,177.428571428571,41,-1,3634
42,97,173.666666666667,43,1,3635
42,148,176.02380952381,42,0,3636
42,135,177.380952380952,43,1,3637
43,267,178.186046511628,42,-1,3638
43,226,175.139534883721,42,-1,3639
43,245,173.558139534884,41,-2,3640
42,265,171.857142857143,41,-1,3641
42,220,169.571428571429,42,0,3642
42,298,167.309523809524,41,-1,3643
41,258,164.121951219512,40,-1,3644
41,215,163.463414634146,41,0,3645
41,292,162.634146341463,40,-1,3646
41,191,155.512195121951,40,-1,3647
40,253,154.625,39,-1,3648
40,107,148.3,39,-1,3649
40,3,146.075,40,0,3650
40,66,146,39,-1,3651
40,100,145.575,38,-2,3652
39,172,146.74358974359,39,0,3653
39,166,142.333333333333,38,-1,3654
39,149,138.589743589744,37,-2,3655
39,166,136.794871794872,38,-1,3656
39,232,135.384615384615,37,-2,3657
38,202,132.842105263158,38,0,3658
38,67,130.710526315789,38,0,3659
38,59,130.947368421053,39,1,3660
38,189,133.421052631579,38,0,3661
38,187,128.526315789474,37,-1,3662
38,195,124.578947368421,36,-2,3663
38,182,120.921052631579,35,-3,3664
38,82,119.631578947368,38,0,3665
38,159,121.447368421053,37,-1,3666
38,147,120.052631578947,37,-1,3667
38,205,119.526315789474,36,-2,3668
37,205,117.216216216216,37,0,3669
37,165,114.108108108108,36,-1,3670
37,121,113.891891891892,37,0,3671
37,254,113.594594594595,36,-1,3672
37,149,110.675675675676,37,0,3673
37,169,111.648648648649,37,0,3674
36,185,110.055555555556,36,0,3675
36,101,110.333333333333,36,0,3676
37,196,110.783783783784,35,-2,3677
37,205,109.297297297297,36,-1,3678
37,225,105.243243243243,36,-1,3679
37,122,101.378378378378,37,0,3680
37,136,99.7567567567568,36,-1,3681
37,158,97.8378378378378,36,-1,3682
37,169,95,37,0,3683
37,125,95.3513513513514,38,1,3684
38,231,98.9736842105263,38,0,3685
37,181,95.4054054054054,37,0,3686
38,0,94.9210526315789,39,1,3687
38,0,96.6315789473684,39,1,3688
38,18,99.7894736842105,39,1,3689
38,0,102.605263157895,40,2,3690
38,49,103.973684210526,39,1,3691
39,0,105.641025641026,41,2,3692
39,20,106.820512820513,40,1,3693
40,79,110.3,40,0,3694
40,111,110.85,39,-1,3695
40,121,110.85,39,-1,3696
40,76,111.05,40,0,3697
40,153,111.3,39,-1,3698
40,3,111.075,40,0,3699
40,37,111,39,-1,3700
40,56,112,40,0,3701
40,133,113.025,40,0,3702
40,151,111.025,39,-1,3703
40,106,109.1,40,0,3704
40,127,107.225,39,-1,3705
40,90,107.5,40,0,3706
41,157,109.512195121951,40,-1,3707
41,110,107,40,-1,3708
40,146,106.925,39,-1,3709
41,185,105.365853658537,40,-1,3710
41,195,102.341463414634,40,-1,3711
41,105,101.951219512195,42,1,3712
41,123,103.90243902439,42,1,3713
41,141,105.024390243902,41,0,3714
40,55,104.125,41,1,3715
40,82,107.275,41,1,3716
40,62,108.7,40,0,3717
40,65,108.05,40,0,3718
40,53,107.775,41,1,3719
40,182,111.05,40,0,3720
40,200,111.55,40,0,3721
40,158,112.05,40,0,3722
41,90,113.170731707317,41,0,3723
41,168,113.146341463415,40,-1,3724
41,65,111.243902439024,41,0,3725
41,120,111.658536585366,41,0,3726
41,125,111.146341463415,40,-1,3727
41,52,108.560975609756,40,-1,3728
40,130,109.975,39,-1,3729
40,88,106.725,39,-1,3730
39,46,107.205128205128,39,0,3731
39,123,106.025641025641,38,-1,3732
39,143,104.820512820513,37,-2,3733
38,101,103.815789473684,39,1,3734
39,111,108.282051282051,39,0,3735
39,129,107.615384615385,38,-1,3736
39,86,105.871794871795,38,-1,3737
38,144,106.394736842105,38,0,3738
37,0,105.378378378378,37,0,3739
37,77,105.378378378378,36,-1,3740
37,97,105.108108108108,36,-1,3741
37,53,104.783783783784,37,0,3742
36,74,106.222222222222,37,1,3743
36,31,106.888888888889,38,2,3744
37,138,111.783783783784,37,0,3745
37,140,112.513513513514,38,1,3746
37,140,113.243243243243,37,0,3747
37,54,112.891891891892,37,0,3748
37,86,111.432432432432,36,-1,3749
36,103,112.138888888889,36,0,3750
36,61,111.944444444444,37,1,3751
36,179,115.444444444444,37,1,3752
36,185,116.888888888889,37,1,3753
36,169,119.222222222222,36,0,3754
36,181,120.25,36,0,3755
36,139,119.555555555556,36,0,3756
36,36,118.888888888889,37,1,3757
35,54,121.257142857143,36,1,3758
36,184,127.25,36,0,3759
36,202,127.888888888889,36,0,3760
36,220,127.25,35,-1,3761
36,179,127.944444444444,37,1,3762
36,137,129.666666666667,36,0,3763
37,89,132.324324324324,38,1,3764
37,90,136.783783783784,39,2,3765
36,82,138.083333333333,38,2,3766
36,99,142,38,2,3767
36,19,148.416666666667,40,4,3768
37,0,156.756756756757,40,3,3769
38,0,167.552631578947,39,1,3770
38,76,175.052631578947,38,0,3771
38,247,178.105263157895,37,-1,3772
38,132,177.131578947368,40,2,3773
38,85,181.052631578947,41,3,3774
38,61,187.815789473684,41,3,3775
41,0,199.463414634146,45,4,3776
41,67,206.19512195122,44,3,3777
41,85,211.707317073171,43,2,3778
42,98,219.857142857143,43,1,3779
42,159,224.357142857143,42,0,3780
41,160,225.951219512195,43,2,3781
41,165,228.878048780488,43,2,3782
41,167,232.536585365854,42,1,3783
41,127,236.634146341463,43,2,3784
41,0,240.609756097561,45,4,3785
42,96,248.642857142857,44,2,3786
42,187,251.738095238095,43,1,3787
43,231,254.651162790698,44,1,3788
43,269,256.279069767442,43,0,3789
43,206,256.53488372093,43,0,3790
44,156,256.727272727273,45,1,3791
43,115,259.06976744186,45,2,3792
44,247,261.590909090909,44,0,3793
44,144,262.090909090909,45,1,3794
44,207,263.909090909091,44,0,3795
44,179,263.386363636364,45,1,3796
44,245,266.5,44,0,3797
44,241,267.136363636364,44,0,3798
44,174,268.613636363636,44,0,3799
44,191,270.340909090909,44,0,3800
43,254,272.186046511628,43,0,3801
44,223,272.477272727273,45,1,3802
45,330,273.955555555556,44,-1,3803
45,289,268.844444444444,44,-1,3804
44,187,268.386363636364,43,-1,3805
43,262,270.279069767442,43,0,3806
42,305,270.47619047619,42,0,3807
41,285,269.634146341463,41,0,3808
41,192,262.682926829268,40,-1,3809
40,210,264.45,39,-1,3810
40,281,259.2,39,-1,3811
39,342,258.641025641026,38,-1,3812
38,265,256.447368421053,37,-1,3813
38,282,249.473684210526,36,-2,3814
37,298,248.594594594595,36,-1,3815
37,257,240.540540540541,35,-2,3816
36,276,240.083333333333,35,-1,3817
36,293,232.416666666667,34,-2,3818
35,310,230.685714285714,33,-2,3819
34,329,228.352941176471,33,-1,3820
33,287,225.30303030303,32,-1,3821
32,280,223.375,32,0,3822
32,315,214.625,31,-1,3823
31,335,211.387096774194,30,-1,3824
31,290,200.58064516129,29,-2,3825
30,310,197.6,28,-2,3826
29,268,193.724137931034,28,-1,3827
29,226,184.48275862069,28,-1,3828
28,302,183,27,-1,3829
27,262,178.592592592593,26,-1,3830
27,301,168.888888888889,25,-2,3831
27,280,158.888888888889,25,-2,3832
26,257,154.230769230769,24,-2,3833
25,214,150.12,25,0,3834
24,234,147.458333333333,24,0,3835
24,251,137.708333333333,23,-1,3836
23,269,132.782608695652,22,-1,3837
22,224,126.590909090909,21,-1,3838
21,184,121.952380952381,21,0,3839
20,316,118.85,20,0,3840
20,273,103.05,19,-1,3841
19,306,94.1052631578947,18,-1,3842
18,250,82.3333333333333,17,-1,3843
18,253,68.4444444444444,17,-1,3844
17,286,57.5882352941177,16,-1,3845
16,302,43.3125,15,-1,3846
15,260,26.0666666666667,15,0,3847
14,100,9.35714285714286,14,0,3848
13,0,2.38461538461538,13,0,3849
12,0,2.58333333333333,12,0,3850
11,0,2.81818181818182,11,0,3851
10,0,3.1,10,0,3852
10,0,3.1,10,0,3853
9,0,3.44444444444444,9,0,3854
8,0,3.875,8,0,3855
7,0,4.42857142857143,7,0,3856
6,0,5.16666666666667,6,0,3857
5,31,6.2,5,0,3858
4,0,0,4,0,3859
3,0,0,3,0,3860
2,0,0,2,0,3861
2,0,0,2,0,3862
2,0,0,2,0,3863
1,0,0,1,0,3864
13,0,47.2307692307692,13,0,3865
14,0,43.8571428571429,14,0,3866
14,0,43.8571428571429,14,0,3867
14,0,43.8571428571429,14,0,3868
14,0,43.8571428571429,14,0,3869
15,191,46.6666666666667,13,-2,3870
15,103,36.8,15,0,3871
14,33,32.0714285714286,14,0,3872
14,22,29.7142857142857,13,-1,3873
14,124,35.1428571428571,16,2,3874
14,24,38.5714285714286,16,2,3875
14,117,62.1428571428571,15,1,3876
14,0,81.5,16,2,3877
18,0,140.777777777778,19,1,3878
21,0,148.52380952381,24,3,3879
24,0,177.791666666667,27,3,3880
25,0,202.04,29,4,3881
26,0,228.269230769231,31,5,3882
30,0,278,34,4,3883
30,86,294.966666666667,33,3,3884
30,43,309.366666666667,33,3,3885
32,0,338.5625,36,4,3886
32,98,350.25,35,3,3887
32,172,360.4375,34,2,3888
32,354,370.875,33,1,3889
32,388,378.15625,34,2,3890
32,290,382.1875,36,4,3891
32,304,390.8125,35,3,3892
32,238,400.59375,35,3,3893
32,287,412.78125,36,4,3894
32,274,423.34375,35,3,3895
33,147,437.212121212121,38,5,3896
33,195,450.181818181818,37,4,3897
33,67,460.151515151515,38,5,3898
33,176,474.606060606061,37,4,3899
33,226,487.181818181818,38,5,3900
33,278,501.151515151515,38,5,3901
33,327,510.69696969697,38,5,3902
33,317,519.272727272727,37,4,3903
33,339,528.69696969697,37,4,3904
33,445,540.787878787879,36,3,3905
34,549,557.676470588235,35,1,3906
34,335,561.941176470588,38,4,3907
35,450,568.028571428571,38,3,3908
35,399,573.142857142857,39,4,3909
35,454,581.171428571429,38,3,3910
35,525,589.628571428571,37,2,3911
35,577,594.828571428571,36,1,3912
36,509,601.416666666667,37,1,3913
36,518,607.527777777778,38,2,3914
35,533,610.085714285714,38,3,3915
35,643,614.428571428571,37,2,3916
36,420,622.333333333333,41,5,3917
36,374,631.166666666667,40,4,3918
37,424,645.027027027027,39,2,3919
38,506,657.131578947368,40,2,3920
39,587,662.589743589744,39,0,3921
39,517,663.538461538462,41,2,3922
39,566,667.589743589744,40,1,3923
39,617,671.641025641026,39,0,3924
39,628,673.179487179487,40,1,3925
39,625,675.666666666667,40,1,3926
40,597,675.45,41,1,3927
39,558,677.461538461539,41,2,3928
39,575,682.948717948718,40,1,3929
40,524,682.475,40,0,3930
40,544,682.525,39,-1,3931
40,591,684.825,40,0,3932
39,687,687.230769230769,39,0,3933
40,593,685.175,40,0,3934
40,610,684.425,40,0,3935
40,628,683.725,39,-1,3936
41,738,679.951219512195,39,-2,3937
40,778,678.5,38,-2,3938
40,782,673.275,38,-2,3939
40,694,668.375,39,-1,3940
